Pop;Iter;Min;Max;Avg
Inf;1;-0.10892049127343245;-0.024455936220642103;-0.05798319327731094
Inf;2;-0.09297565179918121;-0.026933850463262226;-0.05449256625727213
Inf;3;-0.09297565179918121;-0.03178194354664943;-0.05498814910579616
Inf;4;-0.08564964447317387;-0.024455936220642103;-0.052844214608920484
Inf;5;-0.08317173023055376;-0.024455936220642103;-0.05144365438483085
Inf;6;-0.08317173023055376;-0.01712992889463478;-0.051319758672699854
Inf;7;-0.08317173023055376;-0.01712992889463478;-0.0513143719026072
Inf;8;-0.06851971557853911;-0.01712992889463478;-0.047829131652661075
Inf;9;-0.07584572290454644;-0.01712992889463478;-0.04776987718164189
Inf;10;-0.07584572290454644;-0.01712992889463478;-0.041160310277957336
Inf;11;-0.05871579400991166;-0.01712992889463478;-0.036635423400129284
Inf;12;-0.051389786683904336;-0.01712992889463478;-0.035962077138547724
Inf;13;-0.05871579400991166;-0.01712992889463478;-0.03693708252531782
Inf;14;-0.048911872441284206;-0.014652014652014652;-0.035229476405946994
Inf;15;-0.05871579400991166;-0.014652014652014652;-0.033640379228614514
Inf;16;-0.048911872441284206;-0.007326007326007326;-0.030828485240249948
Inf;17;-0.048911872441284206;-0.007326007326007326;-0.031313294548588666
Inf;18;-0.048911872441284206;-0.007326007326007326;-0.031065503124326647
Fea;18;0.6198762730700415;0.6198762730700415;0.6198762730700415
Inf;19;-0.048911872441284206;-0.007326007326007326;-0.029352510234863172
Fea;19;0.6198762730700415;0.6263718600227711;0.6231240665464063
Inf;20;-0.051389786683904336;-0.007326007326007326;-0.03069920275802629
Fea;20;0.6198762730700415;0.6263718600227711;0.6231240665464063
Inf;21;-0.051389786683904336;-0.007326007326007326;-0.0309469941822883
Fea;21;0.6198762730700415;0.6475204198882929;0.6272591169905635
Inf;22;-0.051389786683904336;-0.007326007326007326;-0.027407886231415646
Fea;22;0.615177511514137;0.6475204198882929;0.6257685855805457
Inf;23;-0.051389786683904336;-0.007326007326007326;-0.027041585865115274
Fea;23;0.615177511514137;0.6475204198882929;0.6263417625935783
Inf;24;-0.0392156862745098;-0.007326007326007326;-0.022759103641456578
Fea;24;0.615177511514137;0.6475204198882929;0.6272663348309241
Inf;25;-0.049019607843137254;-0.007326007326007326;-0.026195862960568844
Fea;25;0.6159225734363418;0.649702079498524;0.6311199125678941
Inf;26;-0.056345615169144575;-0.007326007326007326;-0.026071967248437838
Fea;26;0.6159225734363418;0.6498806596485327;0.6315886380751911
Inf;27;-0.056345615169144575;-0.007326007326007326;-0.02448287007110536
Fea;27;0.6159225734363418;0.650251844019717;0.6363082009097087
Inf;28;-0.05871579400991166;-0.007326007326007326;-0.024235078646843357
Fea;28;0.6198762730700415;0.6597316974995705;0.6397308541737541
Inf;29;-0.07584572290454644;-0.007326007326007326;-0.022893772893772896
Fea;29;0.6198762730700415;0.6740931774310754;0.6413310979448777
Inf;30;-0.04406377935789701;-0.007326007326007326;-0.019225382460676583
Fea;30;0.6263718600227711;0.6740931774310754;0.6462169432722018
Inf;31;-0.03425985778926956;-0.007326007326007326;-0.016408101702219353
Fea;31;0.6314516833740231;0.6740931774310754;0.6478704764369994
Inf;32;-0.03673777203188968;-0.007326007326007326;-0.018368886015944837
Fea;32;0.6314516833740231;0.6740931774310754;0.6490909127554867
Inf;33;-0.03673777203188968;-0.00980392156862745;-0.018374272786037493
Fea;33;0.6314516833740231;0.6740931774310754;0.6504402390535523
Inf;34;-0.03673777203188968;-0.007326007326007326;-0.017878689937513466
Fea;34;0.6314516833740231;0.6829796243175222;0.6534316951457546
Inf;35;-0.03673777203188968;-0.007326007326007326;-0.018492781728075842
Fea;35;0.6319986083664814;0.6836904012598782;0.6556700546428755
Inf;36;-0.046541693600517124;-0.007326007326007326;-0.01885908209437621
Fea;36;0.6313503312778682;0.6927618821599304;0.6591958480567398
Inf;37;-0.046541693600517124;-0.007326007326007326;-0.016779788838612367
Fea;37;0.6319986083664814;0.6927618821599304;0.6626456759659446
Inf;38;-0.026933850463262226;-0.007326007326007326;-0.014447317388493858
Fea;38;0.6353082426475443;0.6927618821599304;0.6678175959633794
Inf;39;-0.026933850463262226;-0.007326007326007326;-0.01616031027795733
Fea;39;0.6421656413335144;0.6927618821599304;0.6665355683943941
Inf;40;-0.024455936220642103;-0.007326007326007326;-0.011996336996336992
Fea;40;0.6497072077036521;0.6927618821599304;0.6705076196958141
Inf;41;-0.024455936220642103;-0.007326007326007326;-0.01260504201680672
Fea;41;0.6497072077036521;0.6927618821599304;0.6706259621988405
Inf;42;-0.024455936220642103;-0.007326007326007326;-0.012362637362637359
Fea;42;0.6497072077036521;0.6927618821599304;0.6745893199616727
Inf;43;-0.0196078431372549;-0.007326007326007326;-0.012120232708468
Fea;43;0.6515276385548523;0.69875454187505;0.6786091380398768
Inf;44;-0.0196078431372549;-0.007326007326007326;-0.012486533074768364
Fea;44;0.652652262648707;0.69875454187505;0.6776767351505519
Inf;45;-0.0196078431372549;-0.007326007326007326;-0.011996336996336994
Fea;45;0.652652262648707;0.7029803815324687;0.6782776295262865
Inf;46;-0.026933850463262226;-0.007326007326007326;-0.012486533074768366
Fea;46;0.6527841307805752;0.7029803815324687;0.674947956055868
Inf;47;-0.026933850463262226;-0.007326007326007326;-0.012120232708468
Fea;47;0.645954668179684;0.7029803815324687;0.6773543381995897
Inf;48;-0.026933850463262226;-0.007326007326007326;-0.012486533074768366
Fea;48;0.645954668179684;0.7029803815324687;0.6802622517151043
Inf;49;-0.026933850463262226;-0.007326007326007326;-0.013466925231631111
Fea;49;0.645954668179684;0.7035335757678095;0.6864903463376661
Inf;50;-0.0196078431372549;-0.007326007326007326;-0.013833225597931478
Fea;50;0.6489461755733892;0.7083338946859817;0.6892680150577202
Inf;51;-0.0196078431372549;-0.007326007326007326;-0.013100624865330746
Fea;51;0.6594864131136268;0.7155985436172974;0.6949511161518912
Inf;52;-0.0196078431372549;-0.007326007326007326;-0.012491919844861019
Fea;52;0.6594864131136268;0.7155985436172974;0.6943041990706817
Inf;53;-0.0196078431372549;-0.007326007326007326;-0.012982115923292393
Fea;53;0.659032993703573;0.7195545875733412;0.6927701471959284
Inf;54;-0.0196078431372549;-0.007326007326007326;-0.013838612368024134
Fea;54;0.6591732273982432;0.7195545875733412;0.6954237883566815
Inf;55;-0.0196078431372549;-0.007326007326007326;-0.014942900237017881
