Pop;Iter;Min;Max;Avg
Inf;1;-0.08435681965093729;-0.03178194354664943;-0.05575845722904547
Inf;2;-0.08435681965093729;-0.03178194354664943;-0.056307907778496015
Inf;3;-0.08435681965093729;-0.029304029304029304;-0.05532751562163327
Inf;4;-0.08435681965093729;-0.029304029304029304;-0.053921568627450976
Inf;5;-0.08435681965093729;-0.014652014652014652;-0.051411333764274945
Inf;6;-0.08435681965093729;-0.014652014652014652;-0.05165912518853695
Inf;7;-0.08435681965093729;-0.014652014652014652;-0.050743374272786045
Inf;8;-0.08435681965093729;-0.014652014652014652;-0.05148136177547943
Inf;9;-0.07703081232492998;-0.014652014652014652;-0.04762443438914027
Inf;10;-0.07088989441930618;-0.03178194354664943;-0.04957983193277311
Inf;11;-0.07088989441930618;-0.03178194354664943;-0.049213531566472735
Inf;12;-0.07088989441930618;-0.024455936220642103;-0.044871794871794865
Inf;13;-0.07088989441930618;-0.024455936220642103;-0.04579293255763844
Inf;14;-0.06356388709329885;-0.01712992889463478;-0.04653630683042447
Inf;15;-0.06356388709329885;-0.01712992889463478;-0.04837858220211161
Inf;16;-0.06237879767291532;-0.01712992889463478;-0.041273432449903044
Inf;17;-0.06237879767291532;-0.00980392156862745;-0.0380952380952381
Inf;18;-0.06237879767291532;-0.00980392156862745;-0.04115492350786469
Inf;19;-0.06237879767291532;-0.00980392156862745;-0.03980823098470158
Inf;20;-0.05375996552467141;-0.0196078431372549;-0.037481146304675715
Inf;21;-0.05257487610428787;-0.007326007326007326;-0.0320458952811894
Inf;22;-0.05257487610428787;-0.007326007326007326;-0.030580693815987943
Fea;22;0.4919751435850659;0.4919751435850659;0.4919751435850659
Inf;23;-0.05257487610428787;-0.01712992889463478;-0.030456798103856923
Fea;23;0.4919751435850659;0.5033158029257253;0.49575536336528564
Inf;24;-0.05990088343029519;-0.00980392156862745;-0.02636285283344107
Fea;24;0.4919751435850659;0.5033158029257253;0.49664373425365654
Inf;25;-0.05990088343029519;-0.00980392156862745;-0.0254417151475975
Fea;25;0.4907894157326714;0.5075321817849613;0.49689628850422674
Inf;26;-0.05990088343029519;-0.00980392156862745;-0.025010773540185306
Fea;26;0.4907894157326714;0.5086460282559506;0.49719491173578634
Inf;27;-0.05990088343029519;-0.007326007326007326;-0.02341628959276018
Fea;27;0.4907894157326714;0.5121719864247659;0.5008239593636435
Inf;28;-0.05009696186166774;-0.007326007326007326;-0.02176793794440854
Fea;28;0.4907894157326714;0.5127261259360483;0.5040430210603244
Inf;29;-0.05009696186166774;-0.007326007326007326;-0.02127774186597716
Fea;29;0.48886100904235996;0.5138896734995958;0.5051253283033459
Inf;30;-0.05009696186166774;-0.007326007326007326;-0.021401637578108167
Fea;30;0.48886100904235996;0.5306836731507384;0.5075609532530125
Inf;31;-0.05009696186166774;-0.007326007326007326;-0.02182719241542771
Fea;31;0.4919751435850659;0.5459899215760343;0.5136762462670412
Inf;32;-0.05009696186166774;-0.007326007326007326;-0.021153846153846148
Fea;32;0.4919751435850659;0.5459899215760343;0.5144404754743034
Inf;33;-0.046433958198664076;-0.007326007326007326;-0.0183958198664081
Fea;33;0.4919751435850659;0.5459899215760343;0.5193281866052858
Inf;34;-0.046433958198664076;-0.007326007326007326;-0.013698556345615167
Fea;34;0.4919751435850659;0.5459899215760343;0.521369719216374
Inf;35;-0.046433958198664076;-0.007326007326007326;-0.013822452057746173
Fea;35;0.4919751435850659;0.5480804474522745;0.5303179669415148
Inf;36;-0.046433958198664076;-0.007326007326007326;-0.014064856711915532
Fea;36;0.5008313270841065;0.5480804474522745;0.5305731874264972
Inf;37;-0.046433958198664076;-0.007326007326007326;-0.014797457444516268
Fea;37;0.4914506861830576;0.5560795779514051;0.5304089053700183
Inf;38;-0.046433958198664076;-0.007326007326007326;-0.01564856711915535
Fea;38;0.4903170239269463;0.5560795779514051;0.5335262359796957
Inf;39;-0.046433958198664076;-0.007326007326007326;-0.012960568842921785
Fea;39;0.49672483833476067;0.5589711912511816;0.537098945264352
Inf;40;-0.046433958198664076;-0.007326007326007326;-0.014549666020254256
Fea;40;0.49635853796846036;0.5847414104499722;0.5346264708517527
Inf;41;-0.046433958198664076;-0.007326007326007326;-0.01650506356388709
Fea;41;0.49148674309666546;0.5879628768142956;0.5340354749624396
Inf;42;-0.0196078431372549;-0.007326007326007326;-0.01039646627881922
Fea;42;0.49672483833476067;0.5879628768142956;0.539517574521061
Inf;43;-0.029411764705882353;-0.007326007326007326;-0.012605042016806723
Fea;43;0.5073465055378815;0.5879628768142956;0.5512680797277848
Inf;44;-0.029411764705882353;-0.007326007326007326;-0.013095238095238096
Fea;44;0.518329155030914;0.5879628768142956;0.5566209795974878
Inf;45;-0.029411764705882353;-0.007326007326007326;-0.013827838827838829
Fea;45;0.518340632593412;0.5881842850357039;0.5666204883777652
Inf;46;-0.029411764705882353;-0.007326007326007326;-0.014199525964231843
Fea;46;0.518340632593412;0.5881842850357039;0.5663888309477432
Inf;47;-0.029411764705882353;-0.007326007326007326;-0.014689722042663219
Fea;47;0.5315120920233749;0.588379645231064;0.5656306151305656
Inf;48;-0.03673777203188968;-0.007326007326007326;-0.015179918121094588
Fea;48;0.5247233653809068;0.588379645231064;0.5622590190320306
Inf;49;-0.03673777203188968;-0.007326007326007326;-0.014199525964231848
Fea;49;0.5247233653809068;0.5911879480393668;0.5644527881954315
Inf;50;-0.03673777203188968;-0.007326007326007326;-0.014684335272570565
Fea;50;0.5305822266254823;0.5916641385155573;0.5719979592593231
Inf;51;-0.03673777203188968;-0.007326007326007326;-0.016892911010558072
Fea;51;0.5411249902111029;0.5916641385155573;0.5762919523867648
Inf;52;-0.03673777203188968;-0.007326007326007326;-0.019101486748545567
Fea;52;0.5508560792279064;0.5982575451089639;0.5796248196343494
Inf;53;-0.03673777203188968;-0.007326007326007326;-0.02106227106227106
Fea;53;0.5508560792279064;0.5982575451089639;0.5824284814346883
Inf;54;-0.03673777203188968;-0.007326007326007326;-0.022414350355526823
Fea;54;0.5413933197651468;0.5982575451089639;0.5813233312938239
Inf;55;-0.03673777203188968;-0.007326007326007326;-0.02339474251238957
Fea;55;0.5664171447685636;0.5982575451089639;0.5864368906006721
Inf;56;-0.03673777203188968;-0.007326007326007326;-0.021800258564964446
Fea;56;0.5664171447685636;0.608401623253042;0.5920356575459775
Inf;57;-0.029411764705882353;-0.007326007326007326;-0.018126481361775477
Fea;57;0.5664171447685636;0.608401623253042;0.5929563674061256
Inf;58;-0.029411764705882353;-0.007326007326007326;-0.01836888601594484
Fea;58;0.57422455995353;0.6085527134327037;0.5943926347599955
Inf;59;-0.029411764705882353;-0.007326007326007326;-0.015794009911656966
Fea;59;0.57422455995353;0.6085527134327037;0.5969473375337224
Inf;60;-0.029411764705882353;-0.007326007326007326;-0.018735186382245205
Fea;60;0.5844263921349538;0.6095397708197611;0.6013650918932456
Inf;61;-0.029411764705882353;-0.007326007326007326;-0.019101486748545567
Fea;61;0.5950138681510012;0.610905009662551;0.6051856860503222
Inf;62;-0.03673777203188968;-0.007326007326007326;-0.01885908209437621
Fea;62;0.5763692790540312;0.6143424919081965;0.6010313400083571
Inf;63;-0.03673777203188968;-0.007326007326007326;-0.01812648136177548
Fea;63;0.5763692790540312;0.6143424919081965;0.6036702876536453
Inf;64;-0.029411764705882353;-0.007326007326007326;-0.01800258564964447
Fea;64;0.5763692790540312;0.6187296738872151;0.6075751527682103
Inf;65;-0.029411764705882353;-0.007326007326007326;-0.01800258564964447
Fea;65;0.5724944690567723;0.6194622746198158;0.606834475891711
Inf;66;-0.029411764705882353;-0.007326007326007326;-0.016160310277957335
Fea;66;0.5279283848681111;0.6291542832914163;0.6064741259716269
Inf;67;-0.029411764705882353;-0.007326007326007326;-0.01370932988580047
Fea;67;0.5279283848681111;0.6291542832914163;0.6070864041771704
Inf;68;-0.0196078431372549;-0.007326007326007326;-0.012728937728937729
Fea;68;0.5895756282603806;0.6291542832914163;0.6107745372104999
Inf;69;-0.026933850463262226;-0.007326007326007326;-0.013343029519500105
Fea;69;0.5895756282603806;0.6327081443962977;0.6143570015425901
Inf;70;-0.03425985778926956;-0.007326007326007326;-0.014571213100624864
Fea;70;0.5895756282603806;0.6327081443962977;0.6182668327403396
Inf;71;-0.03425985778926956;-0.007326007326007326;-0.014565826330532211
Fea;71;0.6029784290663732;0.6327081443962977;0.6202656144440322
Inf;72;-0.03425985778926956;-0.007326007326007326;-0.013833225597931481
Fea;72;0.5334878110096605;0.6327081443962977;0.619129810800332
Inf;73;-0.0196078431372549;-0.007326007326007326;-0.013100624865330746
Fea;73;0.5334878110096605;0.636810708498862;0.6151687127852281
Inf;74;-0.01712992889463478;-0.007326007326007326;-0.010897435897435895
Fea;74;0.5334878110096605;0.636810708498862;0.6192388777577559
Inf;75;-0.01712992889463478;-0.007326007326007326;-0.011382245205774615
Fea;75;0.5334878110096605;0.6385501797859524;0.616896261764915
Inf;76;-0.01712992889463478;-0.007326007326007326;-0.011506140917905621
Fea;76;0.5986853887733331;0.6385501797859524;0.623255859786805
Inf;77;-0.01712992889463478;-0.007326007326007326;-0.010040939452704156
Fea;77;0.5986853887733331;0.6385501797859524;0.6253074929328128
Inf;78;-0.01712992889463478;-0.007326007326007326;-0.00967463908640379
Fea;78;0.5990936414892781;0.6385501797859524;0.6270134953093149
Inf;79;-0.01712992889463478;-0.007326007326007326;-0.009798534798534795
Fea;79;0.6037030060766646;0.6419364231721957;0.6246339560272507
Inf;80;-0.01712992889463478;-0.007326007326007326;-0.011021331609566901
Fea;80;0.6037030060766646;0.6419364231721957;0.6257024959054978
Inf;81;-0.024455936220642103;-0.007326007326007326;-0.011877828054298638
Fea;81;0.5336325551544047;0.6419364231721957;0.6246811172301079
Inf;82;-0.024455936220642103;-0.007326007326007326;-0.011753932342167633
Fea;82;0.5991183245411721;0.6419364231721957;0.6260137976191611
Inf;83;-0.024455936220642103;-0.007326007326007326;-0.012852833441068735
Fea;83;0.6167967848987347;0.6419364231721957;0.6313461058400296
Inf;84;-0.024455936220642103;-0.007326007326007326;-0.012610428786899372
Fea;84;0.6167967848987347;0.6431860307075176;0.6328570582678255
Inf;85;-0.024455936220642103;-0.00980392156862745;-0.011635423400129278
Fea;85;0.6208749289768787;0.6431860307075176;0.6331745502710447
Inf;86;-0.026933850463262226;-0.00980392156862745;-0.013224520577461752
Fea;86;0.6195429105371865;0.646219695455468;0.6350739303324466
Inf;87;-0.024455936220642103;-0.007326007326007326;-0.013590820943762122
Fea;87;0.6253169588622552;0.649089772874996;0.6374098395335118
Inf;88;-0.024455936220642103;-0.007326007326007326;-0.012982115923292393
Fea;88;0.6236454746397506;0.649089772874996;0.6390662829369396
Inf;89;-0.03425985778926956;-0.007326007326007326;-0.014447317388493855
Fea;89;0.6195429105371865;0.649089772874996;0.6383920962721981
Inf;90;-0.024455936220642103;-0.007326007326007326;-0.013714716655893123
Fea;90;0.6236454746397506;0.6493001071073082;0.6403632288259054
Inf;91;-0.029411764705882353;-0.007326007326007326;-0.01298211592329239
Fea;91;0.6236454746397506;0.6495860307075175;0.641683455047554
Inf;92;-0.029411764705882353;-0.007326007326007326;-0.012982115923292393
Fea;92;0.6236454746397506;0.6542356033570902;0.643027827067766
Inf;93;-0.029411764705882353;-0.007326007326007326;-0.012615815556992024
Fea;93;0.6291355128202649;0.6542356033570902;0.6429129033201612
Inf;94;-0.029411764705882353;-0.007326007326007326;-0.012368024132730013
Fea;94;0.6291355128202649;0.6573160150089304;0.6441118963442938
Inf;95;-0.029411764705882353;-0.007326007326007326;-0.01457121310062486
Fea;95;0.6342627282604055;0.6573160150089304;0.6460902773038671
Inf;96;-0.0196078431372549;-0.007326007326007326;-0.013466925231631111
Fea;96;0.6354643691491213;0.6573160150089304;0.6483172411033199
Inf;97;-0.03425985778926956;-0.00980392156862745;-0.014813617754794223
Fea;97;0.6418265330623055;0.6573160150089304;0.6497745748882047
Inf;98;-0.026933850463262226;-0.007326007326007326;-0.0132191338073691
Fea;98;0.6342627282604055;0.6601689715761726;0.6517067784782654
Inf;99;-0.026933850463262226;-0.007326007326007326;-0.014070243482008188
Fea;99;0.6387992710826627;0.66892529461821;0.6543672969127997
Inf;100;-0.026933850463262226;-0.007326007326007326;-0.014070243482008188
Fea;100;0.6387992710826627;0.66892529461821;0.6560747065842569
Inf;101;-0.026933850463262226;-0.007326007326007326;-0.013827838827838826
Fea;101;0.6387992710826627;0.66892529461821;0.6574438526938791
Inf;102;-0.024455936220642103;-0.007326007326007326;-0.012114845938375347
Fea;102;0.5553755304305623;0.66892529461821;0.6550401775931988
Inf;103;-0.026933850463262226;-0.007326007326007326;-0.013466925231631113
Fea;103;0.5588370688921008;0.66892529461821;0.6555225234660209
Inf;104;-0.026933850463262226;-0.00980392156862745;-0.014081017022193493
Fea;104;0.5588370688921008;0.66892529461821;0.652258664963792
Inf;105;-0.026933850463262226;-0.007326007326007326;-0.014932126696832582
Fea;105;0.606668207578881;0.66892529461821;0.6605820701284449
Inf;106;-0.026933850463262226;-0.007326007326007326;-0.013343029519500105
Fea;106;0.606668207578881;0.6749183593312749;0.6638575698668019
Inf;107;-0.03673777203188968;-0.007326007326007326;-0.015546218487394953
Fea;107;0.652513084606;0.6749183593312749;0.6669769045955344
Inf;108;-0.03673777203188968;-0.007326007326007326;-0.014323421676362849
Fea;108;0.5827454254304295;0.6772706555611219;0.6563249965304008
Inf;109;-0.03673777203188968;-0.007326007326007326;-0.014565826330532211
Fea;109;0.6249417758798813;0.6772706555611219;0.6648542681916472
Inf;110;-0.03673777203188968;-0.007326007326007326;-0.013343029519500107
Fea;110;0.6486793500865512;0.6838012678060199;0.6680668013298832
Inf;111;-0.03673777203188968;-0.007326007326007326;-0.015422322775263956
Fea;111;0.6486793500865512;0.6869779027266549;0.6668444082410951
Inf;112;-0.026933850463262226;-0.007326007326007326;-0.013709329885800472
Fea;112;0.6457176895248907;0.6869779027266549;0.6691574316095634
Inf;113;-0.026933850463262226;-0.007326007326007326;-0.013224520577461754
Fea;113;0.6405893099679397;0.6869779027266549;0.6701098850237229
Inf;114;-0.026933850463262226;-0.007326007326007326;-0.013838612368024129
Fea;114;0.6486793500865512;0.6869779027266549;0.67300481200785
Inf;115;-0.026933850463262226;-0.007326007326007326;-0.01298211592329239
Fea;115;0.6507483921555933;0.6869779027266549;0.6764933258435348
Inf;116;-0.03425985778926956;-0.007326007326007326;-0.01457121310062486
Fea;116;0.6584187037034558;0.6869779027266549;0.6797621229904542
Inf;117;-0.04158586511527688;-0.007326007326007326;-0.013224520577461752
Fea;117;0.5590202781520092;0.6886140443627965;0.675956779426941
Inf;118;-0.04158586511527688;-0.007326007326007326;-0.014328808446455505
Fea;118;0.6610472123376788;0.6886140443627965;0.6820404726589782
Inf;119;-0.04158586511527688;-0.00980392156862745;-0.015799396681749626
Fea;119;0.6714708997613661;0.6886140443627965;0.685195756711152
Inf;120;-0.04158586511527688;-0.00980392156862745;-0.016171083818142643
Fea;120;0.6714708997613661;0.6926698034185557;0.6862610302768908
Inf;121;-0.03425985778926956;-0.00980392156862745;-0.016661279896574014
Fea;121;0.6714708997613661;0.6926698034185557;0.6864422540975819
Inf;122;-0.03425985778926956;-0.00980392156862745;-0.01751777634130575
Fea;122;0.6731070413975079;0.6945884033371555;0.6869671748986251
Inf;123;-0.03425985778926956;-0.00980392156862745;-0.020211161387631973
Fea;123;0.6762836763181429;0.6945884033371555;0.6877698240223745
Inf;124;-0.029411764705882353;-0.00980392156862745;-0.017641672053436763
Fea;124;0.6762836763181429;0.6945884033371555;0.6880080554159912
Inf;125;-0.029411764705882353;-0.00980392156862745;-0.020211161387631977
Fea;125;0.6838354895842418;0.6945884033371555;0.6898903882758753
Inf;126;-0.029411764705882353;-0.00980392156862745;-0.018007972419737124
Fea;126;0.6838354895842418;0.6981293068780591;0.6907718142950562
Inf;127;-0.029411764705882353;-0.00980392156862745;-0.0184981684981685
Fea;127;0.6862617481329494;0.6981293068780591;0.6920310106731302
Inf;128;-0.026933850463262226;-0.00980392156862745;-0.01666127989657401
Fea;128;0.6876943895655906;0.7002803040290563;0.6938689998004051
Inf;129;-0.026933850463262226;-0.00980392156862745;-0.01617108381814264
Fea;129;0.6869779027266549;0.7017129454616976;0.6936769670410253
Inf;130;-0.0196078431372549;-0.007326007326007326;-0.014334195216548159
Fea;130;0.6862617481329494;0.7017129454616976;0.6936805802079038
Inf;131;-0.0196078431372549;-0.007326007326007326;-0.014086403792286145
Fea;131;0.6846256064968076;0.7017129454616976;0.696154634962837
Inf;132;-0.0196078431372549;-0.007326007326007326;-0.014328808446455505
Fea;132;0.6846256064968076;0.7017129454616976;0.6963201121915794
Inf;133;-0.026933850463262226;-0.007326007326007326;-0.015185304891187246
Fea;133;0.6852216959704482;0.7017129454616976;0.6959258139350363
Inf;134;-0.026933850463262226;-0.007326007326007326;-0.013714716655893125
Fea;134;0.6839131896619418;0.7019086917444004;0.6971074582166804
Inf;135;-0.026933850463262226;-0.00980392156862745;-0.015061409179056236
Fea;135;0.550674219152874;0.7026413133900656;0.6909056346495774
