Pop;Iter;Min;Max;Avg
Inf;1;-0.110105580693816;-0.024455936220642103;-0.06115061409179057
Inf;2;-0.110105580693816;-0.024455936220642103;-0.05913057530704591
Inf;3;-0.110105580693816;-0.017129928894634775;-0.05552143934496877
Inf;4;-0.110105580693816;-0.017129928894634775;-0.05816095669036846
Inf;5;-0.110105580693816;-0.02197802197802198;-0.06005171299288947
Inf;6;-0.110105580693816;-0.014652014652014654;-0.05833872010342599
Inf;7;-0.110105580693816;-0.014652014652014654;-0.054487179487179495
Inf;8;-0.110105580693816;-0.007326007326007327;-0.05528442146089204
Inf;9;-0.110105580693816;-0.024455936220642103;-0.05951303598362424
Fea;9;0.49186426899895347;0.49186426899895347;0.49186426899895347
Inf;10;-0.110105580693816;-0.024455936220642103;-0.059949364361129076
Fea;10;0.49186426899895347;0.4978804750151595;0.49487237200705647
Inf;11;-0.110105580693816;-0.017129928894634775;-0.05267722473604828
Fea;11;0.49186426899895347;0.4978804750151595;0.49487237200705647
Inf;12;-0.110105580693816;-0.024455936220642103;-0.058667313079077785
Fea;12;0.49186426899895347;0.4978804750151595;0.49487237200705647
Inf;13;-0.110105580693816;-0.024455936220642103;-0.06252962723550959
Fea;13;0.49186426899895347;0.4978804750151595;0.49487237200705636
Inf;14;-0.110105580693816;-0.024455936220642103;-0.06338612368024132
Fea;14;0.49186426899895347;0.4978804750151595;0.4945715617062462
Inf;15;-0.110105580693816;-0.024455936220642103;-0.05567765567765568
Fea;15;0.49186426899895347;0.4978804750151595;0.49427075140543597
Inf;16;-0.09545356604180133;-0.017129928894634775;-0.053232062055591466
Fea;16;0.49186426899895347;0.4978804750151595;0.49427075140543597
Inf;17;-0.09297565179918121;-0.024455936220642103;-0.05151368239603534
Fea;17;0.49186426899895347;0.4978804750151595;0.4948723720070565
Inf;18;-0.09297565179918121;-0.017129928894634775;-0.05127127774186598
Fea;18;0.49186426899895347;0.4978804750151595;0.4948723720070565
Inf;19;-0.08564964447317387;-0.017129928894634775;-0.0460137901314372
Fea;19;0.49186426899895347;0.4978804750151595;0.4951731823078668
Inf;20;-0.08080155138978669;-0.017129928894634775;-0.049202758026287444
Fea;20;0.49186426899895347;0.4978804750151595;0.4951731823078668
Inf;21;-0.08080155138978669;-0.00980392156862745;-0.04858866623572506
Fea;21;0.49186426899895347;0.4978804750151595;0.4954739926086771
Inf;22;-0.08080155138978669;-0.00980392156862745;-0.04602456367162249
Fea;22;0.49186426899895347;0.5531238488314476;0.49823616129949144
Inf;23;-0.08080155138978669;-0.00980392156862745;-0.04419306184012066
Fea;23;0.49186426899895347;0.5531238488314476;0.49853697160030175
Inf;24;-0.08080155138978669;-0.014652014652014654;-0.048044602456367165
Fea;24;0.49186426899895347;0.5531238488314476;0.49913859220192236
Inf;25;-0.08080155138978669;-0.0196078431372549;-0.046143072613660845
Fea;25;0.49186426899895347;0.5531238488314476;0.49943940250273267
Inf;26;-0.0685197155785391;-0.017129928894634775;-0.040750915750915745
Fea;26;0.49186426899895347;0.5531238488314476;0.49974021280354297
Inf;27;-0.0685197155785391;-0.017129928894634775;-0.03904330963154493
Fea;27;0.49186426899895347;0.5531238488314476;0.501745848705357
Inf;28;-0.058715794009911663;-0.00980392156862745;-0.03365115276879983
Fea;28;0.49186426899895347;0.5531238488314476;0.501745848705357
Inf;29;-0.058715794009911663;-0.00980392156862745;-0.030780004309416076
Fea;29;0.49186426899895347;0.5531238488314476;0.5040522949079815
Inf;30;-0.058715794009911663;-0.007326007326007327;-0.030042016806722693
Fea;30;0.49186426899895347;0.5531238488314476;0.5015971561280931
Inf;31;-0.058715794009911663;-0.007326007326007327;-0.028695324283559576
Fea;31;0.49186426899895347;0.5531238488314476;0.5015971561280931
Inf;32;-0.058715794009911663;-0.007326007326007327;-0.027892695539754365
Fea;32;0.49186426899895347;0.5531238488314476;0.5018979664289034
Inf;33;-0.051389786683904336;-0.007326007326007327;-0.02850678733031674
Fea;33;0.4816470485776515;0.5531238488314476;0.4986277311808573
Inf;34;-0.051389786683904336;-0.007326007326007327;-0.02960568842921784
Fea;34;0.4816470485776515;0.5531238488314476;0.4981504148463981
Inf;35;-0.058715794009911663;-0.007326007326007327;-0.028447532859297565
Fea;35;0.4868467468385742;0.5531238488314476;0.497840731332633
Inf;36;-0.058715794009911663;-0.007326007326007327;-0.029309416074121956
