Pop;Iter;Min;Max;Avg
Inf;1;-0.12885154061624648;-0.0024509803921568623;-0.07096530920060332
Inf;2;-0.11969403145873732;-0.0024509803921568623;-0.05561032105149751
Inf;3;-0.08061301443654384;-0.0024509803921568623;-0.049593298858004724
Inf;4;-0.08977052359405299;-0.0024509803921568623;-0.05386904761904761
Inf;5;-0.07816203404438697;-0.0024509803921568623;-0.03298723335488041
Inf;6;-0.07816203404438697;-0.0024509803921568623;-0.0280408317173023
Fea;6;0.4968991303922984;0.503973158138595;0.5004361442654467
Inf;7;-0.07816203404438697;-0.0024509803921568623;-0.027125080801551384
Fea;7;0.4968991303922984;0.503973158138595;0.5010398014237257
Inf;8;-0.07816203404438697;-0.0024509803921568623;-0.033722527472527464
Fea;8;0.4968991303922984;0.5086684721616401;0.5021100274939517
Inf;9;-0.05984701572936866;-0.0024509803921568623;-0.03458037060978237
Fea;9;0.4910449845381526;0.5098273039927409;0.5024141005252976
Inf;10;-0.05984701572936866;-0.0024509803921568623;-0.027067173023055374
Fea;10;0.4910449845381526;0.5132239167170848;0.5024590419602315
Inf;11;-0.05984701572936866;-0.0024509803921568623;-0.02620932988580047
Fea;11;0.4910449845381526;0.5132239167170848;0.5053581422021506
Inf;12;-0.05984701572936866;-0.0024509803921568623;-0.02187567334626158
Fea;12;0.4910449845381526;0.514522618015786;0.5075234363978114
Inf;13;-0.05984701572936866;-0.0024509803921568623;-0.014852671837965953
Fea;13;0.4910449845381526;0.5217265158919528;0.5102868663724713
Inf;14;-0.05984701572936866;-0.0024509803921568623;-0.011002477914242617
Fea;14;0.4968991303922984;0.5217265158919528;0.5114832748503926
Inf;15;-0.041531997414350354;-0.0024509803921568623;-0.010576923076923074
Fea;15;0.4968991303922984;0.5284131625785994;0.5121278921378669
Inf;16;-0.025667959491488902;-0.0024509803921568623;-0.0075845722904546425
Fea;16;0.4968991303922984;0.5314434656089024;0.5128545649359683
Inf;17;-0.025667959491488902;-0.0024509803921568623;-0.006301174315880198
Fea;17;0.4968991303922984;0.5314434656089024;0.5145310678603703
Inf;18;-0.023216979099332038;-0.0024509803921568623;-0.006301174315880198
Fea;18;0.4968991303922984;0.5345237280168958;0.5192064072949009
Inf;19;-0.023216979099332038;-0.0024509803921568623;-0.009783721180780006
Fea;19;0.4989803824735505;0.5345237280168958;0.5206802984053467
Inf;20;-0.023216979099332038;-0.0024509803921568623;-0.010273917259211379
Fea;20;0.505824639990077;0.5418048822368257;0.5232365210942223
Inf;21;-0.023216979099332038;-0.0024509803921568623;-0.00923561732385262
Fea;21;0.505824639990077;0.5418048822368257;0.5244249345867701
Inf;22;-0.023216979099332038;-0.0024509803921568623;-0.008867970265029088
Fea;22;0.505824639990077;0.5418048822368257;0.5272926042667521
Inf;23;-0.023216979099332038;-0.0024509803921568623;-0.010454374057315233
Fea;23;0.5061243402897772;0.5444141219554404;0.528981382752776
Inf;24;-0.025667959491488902;-0.0024509803921568623;-0.010944570135746606
Fea;24;0.5061243402897772;0.5530346780820061;0.5311352957737269
