         12676021 function calls (12669118 primitive calls) in 26.655 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        6    0.000    0.000    0.000    0.000 {pandas._libs.algos.take_1d_object_object}
       75    0.000    0.000    0.031    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\re.py:232(compile)
        1    0.000    0.000    0.148    0.148 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\arrays\__init__.py:1(<module>)
        1    0.000    0.000    0.013    0.013 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\io\excel.py:3(<module>)
        9    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\datetime.py:473(__new__)
       42    0.000    0.000    0.001    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\core\numeric.py:3058(__enter__)
      100    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\indexes\base.py:652(__len__)
       20    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\ops.py:2119(_arith_method_PANEL)
        1    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\_compat_pickle.py:9(<module>)
       57    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\dtypes\common.py:1784(_is_dtype)
        1    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\opcode.py:37(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\io\sql.py:1278(SQLiteTable)
      283    0.000    0.000    0.000    0.000 {method 'get' of 'mappingproxy' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\lib\polynomial.py:1005(poly1d)
       51    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\core\_internal.py:840(_ufunc_doc_signature_formatter)
       78    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\indexing.py:2689(is_list_like_indexer)
       16    0.000    0.000    0.002    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\internals\managers.py:530(astype)
        1    0.000    0.000    0.403    0.403 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\api.py:5(<module>)
        1    0.000    0.000    0.002    0.002 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\reshape\reshape.py:3(<module>)
       31    0.000    0.000    0.001    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\abc.py:125(__new__)
        1    0.000    0.000    0.005    0.005 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\linalg\linalg.py:10(<module>)
       95    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\internals\blocks.py:89(_check_ndim)
       42    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\dtypes\common.py:1198(is_datetime_or_timedelta_dtype)
        1    0.000    0.000    0.001    0.001 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\reshape\merge.py:3(<module>)
        1    0.000    0.000    0.001    0.001 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\indexes\multi.py:123(MultiIndex)
        3    0.000    0.000    0.081    0.027 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\frame.py:678(to_string)
        1    0.000    0.000    0.001    0.001 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\arrays\categorical.py:215(Categorical)
       43    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\internals\managers.py:1549(internal_values)
        1    0.000    0.000    0.003    0.003 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\arrays\sparse.py:3(<module>)
        6    0.000    0.000    0.004    0.001 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\io\formats\format.py:801(_get_formatted_index)
       44    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\enum.py:442(_get_mixins_)
        1    0.000    0.000    0.006    0.006 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\tseries\offsets.py:2(<module>)
       24    0.000    0.000    0.001    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\io\formats\format.py:1421(_cond)
      175    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\socket.py:86(<lambda>)
        1    0.000    0.000    0.003    0.003 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\strings.py:2(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\groupby\ops.py:792(DataSplitter)
       24    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\contextlib.py:210(contextmanager)
        1    0.000    0.000    0.003    0.003 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\indexing.py:2(<module>)
        1    0.000    0.000    0.011    0.011 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\indexes\datetimes.py:2(<module>)
       35    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\dtypes\dtypes.py:452(construct_from_string)
        1    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\base.py:170(SelectionMixin)
        1    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\fractions.py:60(Fraction)
        1    0.000    0.000    0.003    0.003 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\indexes\datetimelike.py:4(<module>)
        1    0.000    0.000    0.001    0.001 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\datetime.py:5(<module>)
        1    0.000    0.000    0.002    0.002 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\testing\_private\utils.py:4(<module>)
       26    0.000    0.000    0.001    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\frame.py:3349(_box_col_values)
       19    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\dtypes\dtypes.py:672(construct_from_string)
        3    0.000    0.000    0.000    0.000 {built-in method builtins.dir}
        5    0.000    0.000    0.025    0.005 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\ops.py:1421(add_flex_arithmetic_methods)
       16    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\dtypes\inference.py:381(is_dict_like)
        3    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\compat\__init__.py:405(wrapper)
       80    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\ops.py:287(_get_frame_op_default_axis)
       26    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\indexing.py:229(_is_nested_tuple_indexer)
       19    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\core\_add_newdocs.py:6819(add_newdoc_for_scalar_type)
        1    0.000    0.000    0.017    0.017 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\groupby\generic.py:7(<module>)
       92    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\dtypes\common.py:1809(_get_dtype)
        1    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\io\pytables.py:3041(Table)
        1    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\tseries\frequencies.py:2(<module>)
       48    0.000    0.000    0.001    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\config.py:722(inner)
       48    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\internals\managers.py:291(__len__)
       26    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\generic.py:3070(_set_as_cached)
        1    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\logging\__init__.py:991(StreamHandler)
       60    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\internals\arrays.py:7(extract_array)
        1    0.000    0.000    0.006    0.006 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\lib\npyio.py:1(<module>)
        1    0.000    0.000    0.007    0.007 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\panel.py:3(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\ctypeslib.py:370(<dictcomp>)
        3    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\inspect.py:2750(__init__)
        1    0.000    0.000    0.002    0.002 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\dtypes\cast.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\core\umath.py:7(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\ctypes\__init__.py:259(_reset_cache)
       89    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\series.py:382(_set_subtyp)
        8    0.000    0.000    0.001    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\indexes\base.py:5240(_make_logical_function)
        1    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\fft\helper.py:4(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\plotting\_style.py:3(<module>)
       52    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1029(__init__)
       26    0.000    0.000    0.006    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\indexing.py:2141(_getitem_tuple)
        2    0.000    0.000   14.563    7.281 C:\Users\lab4\Downloads\uctp_ufabc-master\uctp_ufabc\uctp.py:976(ask)
       88    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\six.py:141(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\missing.py:3(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\lib\format.py:156(<module>)
        6    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\algorithms.py:1417(_get_take_nd_function)
        1    0.000    0.000    0.001    0.001 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\arrays\interval.py:106(IntervalArray)
        1    0.000    0.000    0.006    0.006 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\arrays\datetimes.py:2(<module>)
       14    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:433(spec_from_loader)
       13    0.000    0.000    0.010    0.001 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\nanops.py:59(__init__)
      174    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\socket.py:81(<lambda>)
        1    0.000    0.000    0.012    0.012 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\io\json\json.py:2(<module>)
        1    0.000    0.000    0.003    0.003 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\arrays\datetimelike.py:2(<module>)
       19    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\generic.py:349(_get_axis_number)
        1    0.000    0.000    0.004    0.004 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\random\__init__.py:86(<module>)
        3    0.000    0.000    0.003    0.001 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\io\formats\format.py:381(__init__)
      256    0.000    0.000    0.000    0.000 {method '__contains__' of 'frozenset' objects}
       60    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\enum.py:623(name)
       26    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\inspect.py:2467(__init__)
        1    0.000    0.000    0.002    0.002 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\indexes\multi.py:2(<module>)
        1    0.000    0.000    0.001    0.001 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\sparse\series.py:38(SparseSeries)
      165    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\sre_compile.py:453(_get_iscased)
       50    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\indexes\range.py:89(ensure_int)
        3    0.000    0.000    0.082    0.027 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\frame.py:614(__unicode__)
       12    0.000    0.000    0.000    0.000 {built-in method numpy.arange}
       30    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\compat\__init__.py:221(iteritems)
       91    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\common.py:144(cast_scalar_indexer)
   182/26    0.000    0.000    0.001    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\abc.py:141(__subclasscheck__)
        1    0.000    0.000    0.022    0.022 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\lib\index_tricks.py:1(<module>)
        1    0.000    0.000    0.002    0.002 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\indexes\numeric.py:1(<module>)
        1    0.000    0.000    0.002    0.002 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\panel.py:108(Panel)
        5    0.000    0.000    0.006    0.001 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\ops.py:1368(add_special_arithmetic_methods)
        6    0.000    0.000    0.002    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\generic.py:5457(dtypes)
        1    0.000    0.000    0.001    0.001 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\urllib\parse.py:28(<module>)
      113    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\internals\managers.py:1488(_block)
        1    0.000    0.000    0.001    0.001 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\window.py:2118(EWM)
      110    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\internals\managers.py:143(ndim)
        1    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\internals\managers.py:1435(SingleBlockManager)
      101    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\compat\_inspect.py:133(strseq)
        1    0.000    0.000    0.002    0.002 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\indexes\category.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\lib\shape_base.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\linalg\info.py:34(<module>)
        3    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\util\_decorators.py:194(decorate)
       67    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\dtypes\inference.py:438(is_hashable)
      150    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
      173    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\socket.py:76(<lambda>)
       41    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\dtypes\common.py:1545(is_float_dtype)
        1    0.000    0.000    0.001    0.001 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\core\_internal.py:6(<module>)
       26    0.000    0.000    0.001    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\ma\core.py:6572(getdoc)
        1    0.000    0.000    0.018    0.018 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\sparse\frame.py:4(<module>)
      149    0.000    0.000    0.000    0.000 {method 'items' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\core\getlimits.py:3(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\core\_type_aliases.py:115(_add_aliases)
       62    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\accessor.py:88(_create_delegator_method)
        1    0.000    0.000    0.001    0.001 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\zipfile.py:5(<module>)
        4    0.000    0.000    0.000    0.000 {built-in method _ssl.txt2obj}
       16    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\core\_type_aliases.py:79(bitname)
       58    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\http\__init__.py:20(__new__)
        2    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\glob.py:114(_iterdir)
        3    0.000    0.000    0.001    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\internals\construction.py:429(_list_to_arrays)
       40    0.000    0.000    0.000    0.000 C:\Users\lab4\Downloads\uctp_ufabc-master\uctp_ufabc\objects.py:103(setList)
        1    0.000    0.000    0.002    0.002 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\window.py:1547(Rolling)
        1    0.000    0.000    0.105    0.105 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\io\api.py:3(<module>)
        1    0.000    0.000    0.035    0.035 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\indexes\api.py:1(<module>)
        1    0.000    0.000    0.001    0.001 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\lib\type_check.py:3(<module>)
       25    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\internals\managers.py:1522(dtype)
        1    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\plotting\_core.py:66(MPLPlot)
        9    0.000    0.000    0.001    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\generic.py:10961(_make_stat_function_ddof)
      136    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\computation\expr.py:155(<lambda>)
        1    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\ma\core.py:2710(MaskedArray)
        1    0.000    0.000    0.002    0.002 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\fft\fftpack.py:32(<module>)
       16    0.000    0.000    0.002    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\internals\blocks.py:532(astype)
       16    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\enum.py:125(__prepare__)
       44    0.000    0.000    0.001    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\ma\core.py:146(get_object_signature)
        1    0.000    0.000    0.001    0.001 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\json\encoder.py:2(<module>)
       13    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\nanops.py:67(__call__)
       40    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\dtypes\common.py:605(is_string_dtype)
       14    0.000    0.000    0.001    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\ops.py:2168(_flex_method_PANEL)
        1    0.000    0.000    0.058    0.058 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\http\client.py:69(<module>)
        6    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\internals\managers.py:1841(_stack_arrays)
        1    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\arrays\timedeltas.py:2(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\__init__.py:195(_sanity_check)
       40    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\dtypes\common.py:634(condition)
        1    0.000    0.000    0.001    0.001 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\lib\polynomial.py:4(<module>)
       43    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\series.py:476(_values)
        1    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\ast.py:26(<module>)
       16    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\ops.py:1490(_arith_method_SERIES)
        3    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\indexes\base.py:5104(_add_numeric_methods_binary)
        4    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\generic.py:10241(_doc_parms)
      180    0.000    0.000    0.000    0.000 {pandas._libs.lib.is_integer}
        1    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\indexes\datetimes.py:94(DatetimeIndex)
       23    0.000    0.000    0.001    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\dtypes\common.py:1431(needs_i8_conversion)
       26    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\internals\blocks.py:332(iget)
        1    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\internals\blocks.py:50(Block)
       38    0.000    0.000    0.001    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\typing.py:1190(_alias)
       77    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\core\overrides.py:104(decorator)
      195    0.000    0.000    0.000    0.000 {method 'isidentifier' of 'str' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\opcode.py:5(<module>)
       52    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\indexing.py:2695(is_label_like)
       78    0.000    0.000    0.001    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\dtypes\inference.py:304(is_array_like)
        1    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\core\_string_helpers.py:9(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\lib\twodim_base.py:3(<module>)
       35    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\io\formats\format.py:298(__init__)
       19    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\dtypes\dtypes.py:929(construct_from_string)
      139    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\collections\__init__.py:388(<genexpr>)
        1    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\ctypes\wintypes.py:143(WIN32_FIND_DATAA)
       13    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:232(_requires_builtin_wrapper)
       21    0.000    0.000   14.563    0.693 C:\Users\lab4\Downloads\uctp_ufabc-master\uctp_ufabc\uctp.py:970(stop)
        1    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\sorting.py:1(<module>)
       26    0.000    0.000    0.002    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\indexing.py:143(_get_loc)
        4    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\weakref.py:102(__init__)
        1    0.000    0.000    0.004    0.004 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\polynomial\polynomial.py:57(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\numpy\polynomial\hermite_e.py:60(<module>)
       59    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\site-packages\pandas\core\internals\blocks.py:308(dtype)
       10    0.000    0.000    0.000    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\typing.py:841(__init_subclass__)
       19    0.000    0.000    0.001    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\encodings\unicode_escape.py:25(decode)
        3    0.000    0.000    0.001    0.000 C:\Users\lab4\AppData\Local\Programs\Python\Python37\lib\ctypes\__init__.py:332(__init__)
