Pop;Iter;Min;Max;Avg
Inf;1;-0.0782367537585754;-0.01158329336697458;-0.04405509101903789
Inf;2;-0.07197072377338032;-0.01158329336697458;-0.039564088662760385
Inf;3;-0.07197072377338032;-0.01158329336697458;-0.036439935775799154
Inf;4;-0.07291949037679588;-0.0009487666034155597;-0.03158819359009112
Inf;5;-0.07291949037679588;-0.0009487666034155597;-0.034749880100923745
Inf;6;-0.07291949037679588;-0.0009487666034155597;-0.030543507725670917
Inf;7;-0.07386825698021143;-0.0009487666034155597;-0.03215745355214046
Inf;8;-0.07386825698021143;-0.0009487666034155597;-0.027713889526033743
Inf;9;-0.07386825698021143;-0.0009487666034155597;-0.02626102550201222
Inf;10;-0.05070167024626227;-0.0009487666034155597;-0.021038638780574263
Fea;10;0.5019486984946862;0.5019486984946862;0.5019486984946862
Inf;11;-0.04633317346789832;-0.0009487666034155597;-0.02041203578205476
Fea;11;0.5019486984946862;0.5019486984946862;0.5019486984946862
Inf;12;-0.04006714348270325;-0.0009487666034155597;-0.01792439059991242
Fea;12;0.5019486984946862;0.5052243117702994;0.5035865051324928
Inf;13;-0.0356986467043393;-0.0009487666034155597;-0.01410742957232521
Fea;13;0.5019486984946862;0.5052243117702994;0.5035865051324928
Inf;14;-0.0356986467043393;-0.0009487666034155597;-0.015076005588339552
Fea;14;0.5019486984946862;0.5052243117702994;0.5035865051324928
Inf;15;-0.0356986467043393;-0.0009487666034155597;-0.012759346914944635
Fea;15;0.5000158165618042;0.5052243117702994;0.503179805350793
Inf;16;-0.025064119940780283;-0.0009487666034155597;-0.008894947557186646
Fea;16;0.5000158165618042;0.5143738289198165;0.5032484061943939
Inf;17;-0.025064119940780283;-0.0009487666034155597;-0.01010071522405488
Fea;17;0.49843073497672263;0.5143738289198165;0.5041295047254923
Inf;18;-0.025064119940780283;-0.0009487666034155597;-0.007831494880830743
Fea;18;0.5000158165618042;0.515864930410918;0.5057232591192469
Inf;19;-0.026012886544195844;-0.0009487666034155597;-0.009037262547698982
Fea;19;0.4995496160956037;0.5356825202285077;0.5096765650725527
Inf;20;-0.03664741330775487;-0.0009487666034155597;-0.0075369601935066826
Fea;20;0.4995496160956037;0.5356825202285077;0.513134686580674
Inf;21;-0.026012886544195844;-0.0009487666034155597;-0.0067206038743040635
Fea;21;0.5052243117702994;0.5403778249238124;0.5150084128544005
Inf;22;-0.026012886544195844;-0.0009487666034155597;-0.007442083533165127
Fea;22;0.5052243117702994;0.5460600215150999;0.5189423038396282
Inf;23;-0.014429593177221261;-0.0009487666034155597;-0.004698479888233208
Fea;23;0.5052243117702994;0.5460600215150999;0.5232428422267279
Inf;24;-0.014429593177221261;-0.0009487666034155597;-0.00523020622641116
Fea;24;0.5052243117702994;0.5473708319168193;0.5268825654634404
Inf;25;-0.013480826573805702;-0.0009487666034155597;-0.00465104155806243
Fea;25;0.5052243117702994;0.5491686098964156;0.5282701691086004
Inf;26;-0.014429593177221261;-0.0009487666034155597;-0.005999124215443001
Fea;26;0.5052243117702994;0.5494566249117033;0.5309351366596956
Inf;27;-0.014429593177221261;-0.0009487666034155597;-0.005752027858289719
Fea;27;0.5016279081738958;0.5496907342367219;0.5298077288582619
Inf;28;-0.013480826573805702;-0.0009487666034155597;-0.005752027858289718
Fea;28;0.5052243117702994;0.5496907342367219;0.5367455148096842
